response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
uWUE,Anomaly / 24m,C vs C+D,112,0.6662,0.6433,-2.8,58,0.02777,0.06694, ns
uWUE,Anomaly / 24m,C+M vs C+M+D,112,0.6636,0.6586,-5.13,58.9,0.01425,0.04071,*
uWUE,Anomaly / 24m,C+T vs C+T+D,112,0.6852,0.6961,-4.61,55.4,0.07849,0.146, ns
uWUE,Anomaly / 24m,C+T+M vs C+T+D+M,112,0.6776,0.678,-3.37,54.5,0.08553,0.152, ns
uWUE,Raw-lag / 12m,C vs C+D,112,0.6791,0.6745,-7.65,58.9,0.01661,0.04429,*
uWUE,Raw-lag / 12m,C+M vs C+M+D,112,0.4199,0.4324,-1.32,51.8,0.5514,0.6487, ns
uWUE,Raw-lag / 12m,C+T vs C+T+D,112,0.6914,0.6832,-1.49,54.5,0.1116,0.1823, ns
uWUE,Raw-lag / 12m,C+T+M vs C+T+D+M,112,0.4282,0.4417,-0.71,50.9,0.3731,0.4892, ns
uWUE,Raw-lag / 24m,C vs C+D,112,0.6662,0.6433,-2.8,58,0.02777,0.06694, ns
uWUE,Raw-lag / 24m,C+M vs C+M+D,112,0.4062,0.4115,-0.94,52.7,0.4832,0.577, ns
uWUE,Raw-lag / 24m,C+T vs C+T+D,112,0.6852,0.6961,-4.61,55.4,0.07849,0.146, ns
uWUE,Raw-lag / 24m,C+T+M vs C+T+D+M,112,0.4034,0.4069,0.14,50,0.5788,0.6664, ns
